NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
71217	-1	60348	WOHERBEKOMMEN	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Woherbekommen_Info_08_02")	SUBTITLE	Ты должен заслужить мое уважение.	Ňű äîëćĺí çŕńëóćčňü ěîĺ óâŕćĺíčĺ.
71218	-1	60348	WOHERBEKOMMEN	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Woherbekommen_Info_08_03")	SUBTITLE	Я потерял свое кольцо, когда я отправился с Карвальо по дороге в сторону горы справа от поселка.	ß ďîňĺđ˙ë ńâîĺ ęîëüöî, ęîăäŕ ˙ îňďđŕâčëń˙ ń Ęŕđâŕëüî ďî äîđîăĺ â ńňîđîíó ăîđű ńďđŕâŕ îň ďîńĺëęŕ.
71219	-1	60348	WOHERBEKOMMEN	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Woherbekommen_Info_08_04")	SUBTITLE	На нас напали волки и я потерял кольцо.	Íŕ íŕń íŕďŕëč âîëęč č ˙ ďîňĺđ˙ë ęîëüöî.
71220	-1	60348	WOHERBEKOMMEN	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Woherbekommen_Info_08_05")	SUBTITLE	Принеси кольцо мне и мы договоримся.	Ďđčíĺńč ęîëüöî ěíĺ č ěű äîăîâîđčěń˙.
71221	2889	212399	WOHERBEKOMMEN	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Баромир потерял свое кольцо, когда на него и Карвальо напали волки на дороге к горе справа от поселка.	Áŕđîěčđ ďîňĺđ˙ë ńâîĺ ęîëüöî, ęîăäŕ íŕ íĺăî č Ęŕđâŕëüî íŕďŕëč âîëęč íŕ äîđîăĺ ę ăîđĺ ńďđŕâŕ îň ďîńĺëęŕ.
71222	-1	60349	AUFTRAGBEKOMMEN	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Auftragbekommen_Info_08_01")	SUBTITLE	Я уже сказал, принеси мне мое кольцо и мы договоримся.	ß óćĺ ńęŕçŕë, ďđčíĺńč ěíĺ ěîĺ ęîëüöî č ěű äîăîâîđčěń˙.
71223	2889	212401	DIA_OUT_6179_BAROMIR_WASMACHEN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что ты здесь делаешь?	Co ty tu robisz?
71224	-1	60352	DIA_OUT_6179_BAROMIR_WASMACHEN_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Wasmachen_Info_15_01")	SUBTITLE	Что ты здесь делаешь?	Co tutaj robisz?
71225	-1	60352	DIA_OUT_6179_BAROMIR_WASMACHEN_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Wasmachen_Info_08_02")	SUBTITLE	Я охотник.	ß îőîňíčę.
71226	-1	60352	DIA_OUT_6179_BAROMIR_WASMACHEN_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Wasmachen_Info_08_03")	SUBTITLE	Я охочусь на кротокрысов.	ß îőî÷óńü íŕ ęđîňîęđűńîâ.
71227	2889	212405	DIA_OUT_6179_BAROMIR_LURKER	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что ты еще можешь рассказать об охоте?	×ňî ňű ĺůĺ ěîćĺřü đŕńńęŕçŕňü îá îőîňĺ?
71228	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Lurker_Info_15_01")	SUBTITLE	Что ты еще можешь рассказать об охоте?	×ňî ňű ĺůĺ ěîćĺřü đŕńńęŕçŕňü îá îőîňĺ?
71229	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Lurker_Info_08_02")	SUBTITLE	Ты должен быть осторожен с более сильными тварями.	Ňű äîëćĺí áűňü îńňîđîćĺí ń áîëĺĺ ńčëüíűěč ňâŕđ˙ěč.
71230	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Lurker_Info_08_03")	SUBTITLE	Особенно с серыми волками и матерыми шныгами.	Îńîáĺííî ń ńĺđűěč âîëęŕěč č ěŕňĺđűěč říűăŕěč.
71231	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Lurker_Info_15_04")	SUBTITLE	Как мне пробить кожу шныгов?	Ęŕę ěíĺ ďđîáčňü ęîćó říűăîâ?
71232	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Lurker_Info_08_05")	SUBTITLE	Ты хочешь поохотиться на этих тварей?	Ňű őî÷ĺřü ďîîőîňčňüń˙ íŕ ýňčő ňâŕđĺé?
71233	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Lurker_Info_08_06")	SUBTITLE	Для этого тебе нужно хорошее вооружение. У матерых зверей очень прочная шкура.	Äë˙ ýňîăî ňĺáĺ íóćíî őîđîřĺĺ âîîđóćĺíčĺ. Ó ěŕňĺđűő çâĺđĺé î÷ĺíü ďđî÷íŕ˙ řęóđŕ.
71234	-1	60355	DIA_OUT_6179_BAROMIR_LURKER_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Lurker_Info_08_07")	SUBTITLE	Или лучше хороший лук и заточенные стрелы.	Čëč ëó÷řĺ őîđîřčé ëóę č çŕňî÷ĺííűĺ ńňđĺëű.
71235	2889	212413	DIA_OUT_6179_BAROMIR_SCHWERTBEKOMMEN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Где мне достать хорошее вооружение?	Ăäĺ ěíĺ äîńňŕňü őîđîřĺĺ âîîđóćĺíčĺ?
71236	-1	60358	DIA_OUT_6179_BAROMIR_SCHWERTBEKOMMEN_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Schwertbekommen_Info_15_01")	SUBTITLE	Где мне достать хорошее вооружение?	Ăäĺ ěíĺ äîńňŕňü őîđîřĺĺ âîîđóćĺíčĺ?
71237	2889	212415	DIA_OUT_6179_BAROMIR_BOGENBEKOMMEN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Где мне достать хороший лук?	Gdzie mogę znaleźć dobry łuk?
71238	-1	60361	DIA_OUT_6179_BAROMIR_BOGENBEKOMMEN_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Bogenbekommen_Info_15_01")	SUBTITLE	Где мне достать хороший лук?	Gdzie mogę znaleźć dobry łuk?
71239	2889	212417	DIA_OUT_6179_BAROMIR_ORKS	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты не боишься бандитов?	Ňű íĺ áîčřüń˙ áŕíäčňîâ?
71240	-1	60364	DIA_OUT_6179_BAROMIR_ORKS_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Orks_Info_15_01")	SUBTITLE	Ты не боишься бандитов?	Ňű íĺ áîčřüń˙ áŕíäčňîâ?
71241	-1	60364	DIA_OUT_6179_BAROMIR_ORKS_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Orks_Info_08_02")	SUBTITLE	Ты, по-моему, их боишься еще меньше, чем я.	Ňű, ďî-ěîĺěó, čő áîčřüń˙ ĺůĺ ěĺíüřĺ, ÷ĺě ˙.
71242	-1	60364	DIA_OUT_6179_BAROMIR_ORKS_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Orks_Info_08_03")	SUBTITLE	Я к ним не приближаюсь, они ко мне тоже.	ß ę íčě íĺ ďđčáëčćŕţńü, îíč ęî ěíĺ ňîćĺ.
71243	-1	60364	DIA_OUT_6179_BAROMIR_ORKS_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Orks_Info_08_04")	SUBTITLE	Мне кажется, бандитов стало больше и они что-то задумали.	Ěíĺ ęŕćĺňń˙, áŕíäčňîâ ńňŕëî áîëüřĺ č îíč ÷ňî-ňî çŕäóěŕëč.
71244	-1	60364	DIA_OUT_6179_BAROMIR_ORKS_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Orks_Info_08_05")	SUBTITLE	Но я в это не лезу, покуда они меня обходят стороной.	Íî ˙ â ýňî íĺ ëĺçó, ďîęóäŕ îíč ěĺí˙ îáőîä˙ň ńňîđîíîé.
71245	2889	212423	DIA_OUT_6179_BAROMIR_RING	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я нашел твое кольцо.	Znalazłem twój pierścień.
71246	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Ring_Info_15_01")	SUBTITLE	Я нашел твое кольцо.	Znalazłem twój pierścień.
71247	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Ring_Info_08_02")	SUBTITLE	Правда? Где оно было?	Na pewno?! Ăäĺ îíî áűëî?
71248	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Ring_Info_15_03")	SUBTITLE	Неподалеку от бандитов.	Íĺďîäŕëĺęó îň áŕíäčňîâ.
71249	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Ring_Info_08_04")	SUBTITLE	О, я надеюсь, у тебя не было из-за меня неприятностей?	Î, ˙ íŕäĺţńü, ó ňĺá˙ íĺ áűëî čç-çŕ ěĺí˙ íĺďđč˙ňíîńňĺé?
71250	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Ring_Info_15_05")	SUBTITLE	Ничего, о чем стоило бы говорить.	Íč÷ĺăî, î ÷ĺě ńňîčëî áű ăîâîđčňü.
71251	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Ring_Info_08_06")	SUBTITLE	Хорошо, тогда я дам тебе то, что ты хотел.	Őîđîřî, ňîăäŕ ˙ äŕě ňĺáĺ ňî, ÷ňî ňű őîňĺë.
71252	-1	60367	DIA_OUT_6179_BAROMIR_RING_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Ring_Info_08_07")	SUBTITLE	Что именно?	Co dokładnie?
71253	2889	212431	DIA_OUT_6179_BAROMIR_RING_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я принес Баромиру его кольцо.	Przyniosłem Baromirowi jego pierścień.
71254	2889	212432	DIA_OUT_6179_BAROMIR_SCHWERT	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я хочу вооружение получше.	ß őî÷ó âîîđóćĺíčĺ ďîëó÷řĺ.
71255	-1	60370	DIA_OUT_6179_BAROMIR_SCHWERT_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Schwert_Info_15_01")	SUBTITLE	Я хочу вооружение получше.	ß őî÷ó âîîđóćĺíčĺ ďîëó÷řĺ.
71256	-1	60370	DIA_OUT_6179_BAROMIR_SCHWERT_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Schwert_Info_08_02")	SUBTITLE	Вряд ли у простого охотника, как я, для тебя найдется хорошее оружие.	Âđ˙ä ëč ó ďđîńňîăî îőîňíčęŕ, ęŕę ˙, äë˙ ňĺá˙ íŕéäĺňń˙ őîđîřĺĺ îđóćčĺ.
71257	-1	60370	DIA_OUT_6179_BAROMIR_SCHWERT_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Schwert_Info_08_03")	SUBTITLE	Но у меня есть несколько стальных заготовок, которые лежат без дела.	Íî ó ěĺí˙ ĺńňü íĺńęîëüęî ńňŕëüíűő çŕăîňîâîę, ęîňîđűĺ ëĺćŕň áĺç äĺëŕ.
71258	-1	60370	DIA_OUT_6179_BAROMIR_SCHWERT_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Schwert_Info_08_04")	SUBTITLE	Все равно мне нет от них толку: я использую лук на охоте.	Âńĺ đŕâíî ěíĺ íĺň îň íčő ňîëęó: ˙ čńďîëüçóţ ëóę íŕ îőîňĺ.
71259	2889	212437	DIA_OUT_6179_BAROMIR_DERTYP	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я нашел в пещере одного типа.	ß íŕřĺë â ďĺůĺđĺ îäíîăî ňčďŕ.
71260	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Dertyp_Info_15_01")	SUBTITLE	Я нашел в пещере одного типа.	ß íŕřĺë â ďĺůĺđĺ îäíîăî ňčďŕ.
71261	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_02")	SUBTITLE	Ты имеешь в виду Альбуса?	Ňű čěĺĺřü â âčäó Ŕëüáóńŕ?
71262	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Dertyp_Info_15_03")	SUBTITLE	Он напал на меня!	Îí íŕďŕë íŕ ěĺí˙!
71263	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_04")	SUBTITLE	Я не знаю, что с ним такое.	ß íĺ çíŕţ, ÷ňî ń íčě ňŕęîĺ.
71264	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_05")	SUBTITLE	Раньше мы всегда охотились вместе.	Đŕíüřĺ ěű âńĺăäŕ îőîňčëčńü âěĺńňĺ.
71265	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_06")	SUBTITLE	Однажды мы шли вниз к морскому берегу охотиться на шныгов.	Îäíŕćäű ěű řëč âíčç ę ěîđńęîěó áĺđĺăó îőîňčňüń˙ íŕ říűăîâ.
71266	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_07")	SUBTITLE	Альбус подобрал странный флакон, который море прибило к берегу.	Ŕëüáóń ďîäîáđŕë ńňđŕííűé ôëŕęîí, ęîňîđűé ěîđĺ ďđčáčëî ę áĺđĺăó.
71267	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_08")	SUBTITLE	После охоты Альбус словно испарился.	Ďîńëĺ îőîňű Ŕëüáóń ńëîâíî čńďŕđčëń˙.
71268	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_09")	SUBTITLE	Через несколько дней, когда я снова пошел охотиться, то случайно нашел его в пещере.	×ĺđĺç íĺńęîëüęî äíĺé, ęîăäŕ ˙ ńíîâŕ ďîřĺë îőîňčňüń˙, ňî ńëó÷ŕéíî íŕřĺë ĺăî â ďĺůĺđĺ.
71269	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_10")	SUBTITLE	Но он говорил как-то странно.	Íî îí ăîâîđčë ęŕę-ňî ńňđŕííî.
71270	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Dertyp_Info_15_11")	SUBTITLE	Он рассказывал что-то о волнах и песке.	Îí đŕńńęŕçűâŕë ÷ňî-ňî î âîëíŕő č ďĺńęĺ.
71271	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_12")	SUBTITLE	Хм...	Hmm...
71272	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_13")	SUBTITLE	Вероятно, ему могло бы помочь возвращение на морской берег.	Âĺđî˙ňíî, ĺěó ěîăëî áű ďîěî÷ü âîçâđŕůĺíčĺ íŕ ěîđńęîé áĺđĺă.
71273	-1	60373	DIA_OUT_6179_BAROMIR_DERTYP_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Dertyp_Info_08_14")	SUBTITLE	Если не поможет - берег реки.	Ĺńëč íĺ ďîěîćĺň - áĺđĺă đĺęč.
71274	2889	212452	DIA_OUT_6179_BAROMIR_DERTYP_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Баромир считает, что я должен отвести Альбуса на морской берег или берег реки. Вероятно, там он сможет яснее думать.	Baromir uważa, że powinienem zabrać Albusowi nad brzeg morza lub rzeki. Prawdopodobnie tam będzie mógł spokojniej myśleć.
71275	2889	212453	DIA_OUT_6179_BAROMIR_ALVARESTOT	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Альбус мертв.	Ŕëüáóń ěĺđňâ.
71276	-1	60376	DIA_OUT_6179_BAROMIR_ALVARESTOT_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Alvarestot_Info_15_01")	SUBTITLE	Что случилось? У меня были дела.	Co się stało? Co się stało?
71277	-1	60376	DIA_OUT_6179_BAROMIR_ALVARESTOT_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Alvarestot_Info_08_02")	SUBTITLE	Передай парню на входе эти клешни.	Ďĺđĺäŕé ďŕđíţ íŕ âőîäĺ ýňč ęëĺříč.
71278	-1	60376	DIA_OUT_6179_BAROMIR_ALVARESTOT_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Alvarestot_Info_15_03")	SUBTITLE	Он говорил что-то о мицелии и господстве, а затем внезапно умер.	Îí ăîâîđčë ÷ňî-ňî î ěčöĺëčč č ăîńďîäńňâĺ, ŕ çŕňĺě âíĺçŕďíî óěĺđ.
71279	-1	60376	DIA_OUT_6179_BAROMIR_ALVARESTOT_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Alvarestot_Info_08_04")	SUBTITLE	(горестно) Если бы я только следил за ним лучше...	(ăîđĺńňíî) Ĺńëč áű ˙ ňîëüęî ńëĺäčë çŕ íčě ëó÷řĺ...
71280	-1	60376	DIA_OUT_6179_BAROMIR_ALVARESTOT_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Alvarestot_Info_08_05")	SUBTITLE	Мне будет его не хватать...	Ěíĺ áóäĺň ĺăî íĺ őâŕňŕňü...
71281	-1	60379	DIA_OUT_6179_BAROMIR_ALVARESTOPAL_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Alvarestot_Info_08_00")	SUBTITLE	Альбус, наконец-то ты вернулся.	Ŕëüáóń, íŕęîíĺö-ňî ňű âĺđíóëń˙.
71282	-1	60379	DIA_OUT_6179_BAROMIR_ALVARESTOPAL_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Alvarestot_Info_15_01")	SUBTITLE	Что случилось? У меня были дела.	Co się stało? Co się stało?
71283	-1	60379	DIA_OUT_6179_BAROMIR_ALVARESTOPAL_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Alvarestot_Info_08_01")	SUBTITLE	Нужно отнести еду паладинам на горе.	Íóćíî îňíĺńňč ĺäó ďŕëŕäčíŕě íŕ ăîđĺ.
71284	-1	60379	DIA_OUT_6179_BAROMIR_ALVARESTOPAL_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Alvarestot_Info_08_02")	SUBTITLE	Передай парню на входе эти клешни.	Ďĺđĺäŕé ďŕđíţ íŕ âőîäĺ ýňč ęëĺříč.
71285	-1	60379	DIA_OUT_6179_BAROMIR_ALVARESTOPAL_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Alvarestot_Info_15_02")	SUBTITLE	Хорошо.	Dobrze.
71286	2889	212464	DIA_OUT_6179_BAROMIR_GARWIN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я ищу Гарвина.	ß čůó Ăŕđâčíŕ.
71287	-1	60382	DIA_OUT_6179_BAROMIR_GARWIN_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Garwin_Info_15_01")	SUBTITLE	Я ищу Гарвина.	ß čůó Ăŕđâčíŕ.
71288	-1	60382	DIA_OUT_6179_BAROMIR_GARWIN_INFO	AI_OUTPUT(OTHER,SELF,"NONE_6025_Baromir_Garwin_Info_15_02")	SUBTITLE	Он покинул деревню несколько недель назад и больше не появлялся.	Îí ďîęčíóë äĺđĺâíţ íĺńęîëüęî íĺäĺëü íŕçŕä č áîëüřĺ íĺ ďî˙âë˙ëń˙.
71289	-1	60382	DIA_OUT_6179_BAROMIR_GARWIN_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Garwin_Info_01_03")	SUBTITLE	Я могу рассказать тебе, что произошло с Гарвином.	ß ěîăó đŕńńęŕçŕňü ňĺáĺ, ÷ňî ďđîčçîřëî ń Ăŕđâčíîě.
71290	-1	60382	DIA_OUT_6179_BAROMIR_GARWIN_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Garwin_Info_01_04")	SUBTITLE	Он мертв. Стал жертвой кровавого падальщика. Я предупреждал его, но он меня не послушал.	On nie żyje. Ńňŕë ćĺđňâîé ęđîâŕâîăî ďŕäŕëüůčęŕ. ß ďđĺäóďđĺćäŕë ĺăî, íî îí ěĺí˙ íĺ ďîńëóřŕë.
71291	-1	60382	DIA_OUT_6179_BAROMIR_GARWIN_INFO	AI_OUTPUT(SELF,OTHER,"NONE_6025_Baromir_Garwin_Info_01_05")	SUBTITLE	В последний раз я видел, как падальщик гнал его к мосту у водопада.	Â ďîńëĺäíčé đŕç ˙ âčäĺë, ęŕę ďŕäŕëüůčę ăíŕë ĺăî ę ěîńňó ó âîäîďŕäŕ.
